source_frame,original_source_frame,source_timestamp_s,time_s,sim_time_s,pairing_error_s,simulation_step,status,pixel_iou,footprint_iou,pixel_bias_m,pixel_mae_m,pixel_p95_m,real_coverage,sim_coverage,common_visible_pixels,depth_change_mae_m,boundary_mean_distance_px,frozen_pixel_iou,frozen_pixel_p95_m
14,16,0.5336105823516846,0.46690867841243744,0.467,9.132158756258724e-05,2335,paired,0.533700457612658,0.7995961635537607,0.009399843402206898,0.009455589577555656,0.03002626001834869,0.9925712225027047,0.5358408285636413,13762,0.005321784410625696,5.039950710255439,0.5368996485747755,0.028397828340530385
15,17,0.5669618844985962,0.5002599805593491,0.5004000000000001,0.0001400194406510069,2502,paired,0.5322068056739787,0.8,0.008997183293104172,0.009086932055652142,0.029922825098037717,0.9920531715070077,0.5344854429394365,13732,0.005126923322677612,5.0431979762871775,0.5349227407523022,0.027994626760482748
16,18,0.6003134846687317,0.5336115807294846,0.5338,0.00018841927051549412,2669,paired,0.5349512308406874,0.7996972754793138,0.009640595875680447,0.009753122925758362,0.030229657888412476,0.9918191603875135,0.5373221366923256,13821,0.005649230908602476,4.952249240773934,0.5393925197157804,0.028719700872898102
17,19,0.6336650252342224,0.5669631212949753,0.5670000000000001,3.6878705024778746e-05,2835,paired,0.5316935452682059,0.7964735516372796,0.009712904691696167,0.009760795161128044,0.030246257781982422,0.9907040426605174,0.5343594527363185,13748,0.00566959660500288,4.858644186962623,0.5357491126106799,0.028984552621841415
18,20,0.6670163869857788,0.6003144830465317,0.6004,8.551695346836752e-05,3002,paired,0.5323671497584541,0.7953629032258065,0.009257596917450428,0.009344447404146194,0.029915520548820494,0.9900100618082507,0.5352424619210444,13775,0.00562016386538744,4.999094228986137,0.5365929738370959,0.028118513524532308
19,21,0.7003676891326904,0.6336657851934433,0.6338,0.00013421480655673168,3169,paired,0.5334131644004945,0.7934508816120907,0.0103352265432477,0.010428438894450665,0.03077295422554015,0.9903894427311195,0.536188553234449,13809,0.006387317553162575,4.949675680754201,0.5378436342366933,0.02918715476989745
20,22,0.733718991279602,0.6670170873403549,0.6672,0.00018291265964509584,3336,paired,0.5270557336526206,0.7868275515334339,0.009193780831992626,0.00929755624383688,0.029565565288066864,0.9911388727484021,0.5295510109045752,13646,0.005699291825294495,5.0702749488622825,0.5314377096497387,0.028378361463546727
21,23,0.7670700550079346,0.7003681510686874,0.7004,3.1848931312583595e-05,3502,paired,0.5290277724129939,0.7787255393878575,0.009420827031135559,0.00950485747307539,0.030212953686714172,0.991745112237509,0.5313676042677012,13696,0.005874437279999256,5.0992532139564055,0.5349318545710158,0.02853044867515564
22,24,0.800421416759491,0.7337195128202438,0.7338,8.048717975617237e-05,3669,paired,0.5307674490426189,0.7692692692692693,0.01135341264307499,0.011378330178558826,0.032149255275726304,0.9924209614551754,0.5329276328539866,13749,0.007298181299120188,5.204583259399125,0.5365901280849734,0.03103688359260559
23,25,0.8337724804878235,0.7670705765485764,0.7672,0.0001294234514236381,3836,paired,0.5253218551264154,0.7559880239520959,0.010061981156468391,0.010103271342813969,0.03094708621501922,0.9919455224427034,0.527572240828725,13547,0.005811881273984909,5.244196423298545,0.5287181289289759,0.029067039489746094
24,26,0.867123544216156,0.8004216402769089,0.8006000000000001,0.00017835972309121484,4003,paired,0.522906241514411,0.7416124186279419,0.009902238845825195,0.009982193820178509,0.031355281174182875,0.9912493565703361,0.5253312548713952,13480,0.006778985261917114,5.547662407793659,0.5261555277951281,0.029093888401985166
25,27,0.9004743695259094,0.8337724655866623,0.8338,2.753441333769313e-05,4169,paired,0.5259362642474994,0.7314028956565152,0.011237242259085178,0.011243084445595741,0.03181024640798569,0.9934822409373856,0.5277572456720483,13566,0.008076545782387257,6.145042282921948,0.5291774080149988,0.030539324879646293
26,28,0.9338254332542419,0.8671235293149948,0.8672000000000001,7.647068500526988e-05,4336,paired,0.516251648436894,0.7157894736842105,0.012115446850657463,0.01212109811604023,0.03326532691717145,0.9918032786885246,0.5184636958554066,13310,0.008384471759200096,6.79191545599733,0.5197609935171444,0.03105950355529785
27,29,0.9671762585639954,0.9004743546247482,0.9006000000000001,0.00012564537525183717,4503,paired,0.513956982445042,0.7024665981500514,0.012828205712139606,0.012830567546188831,0.03294911980628967,0.9918358003967649,0.5161405598570578,12999,0.010351124219596386,6.987007125146279,0.5051470014817125,0.03159740865230559
28,30,1.0005271434783936,0.9338252395391464,0.934,0.00017476046085362906,4670,paired,0.4976580327475079,0.6557120500782473,0.0143851013854146,0.014386238530278206,0.03437893092632294,0.9813689113444383,0.5024047205270178,12431,0.011912966147065163,7.892448178360058,0.4764004952027236,0.03354137986898421
29,31,1.0338777303695679,0.9671758264303207,0.9672000000000001,2.417356967931994e-05,4836,paired,0.49946760586452615,0.6572944297082228,0.013113478198647499,0.013120091520249844,0.03298405557870865,0.9765393546320762,0.5055336787564767,12196,0.01133644673973322,9.730469107374073,0.4635123680357556,0.03362317830324172
30,32,1.0672285556793213,1.0005266517400742,1.0006000000000002,7.334825992599825e-05,5003,paired,0.4774122268598085,0.6242038216560509,0.01656520366668701,0.01656520366668701,0.03538600504398344,0.9374849337083166,0.4931107354184277,11667,0.01322859711945057,10.588547597164492,0.4428598592888382,0.03862980604171752
31,33,1.1005791425704956,1.0338772386312485,1.034,0.00012276136875155608,5170,paired,0.42196691539342257,0.5506361323155217,0.016254525631666183,0.01625567488372326,0.0352049320936203,0.8538105128614795,0.4548278650155326,10688,0.012896303087472916,12.544384894027436,0.4080453383709301,0.03894996643066406
32,34,1.13392972946167,1.0672278255224228,1.0674000000000001,0.00017217447757733595,5337,paired,0.37508516920281626,0.49637155297532654,0.017441127449274063,0.017442410811781883,0.03776347637176514,0.793735982057033,0.4155936752925387,9909,0.013709049671888351,13.550832442802058,0.3927026035936927,0.0398236095905304
33,35,1.1672803163528442,1.100578412413597,1.1006,2.1587586402915804e-05,5503,paired,0.3433659393027339,0.46392229417206293,0.01614069938659668,0.016158809885382652,0.036785474419593796,0.7516667973958742,0.38730145899850466,9583,0.01313561387360096,15.304568697232895,0.3857023805210334,0.040351915359497066
34,36,1.2006306648254395,1.1339287608861923,1.1340000000000001,7.123911380779724e-05,5670,paired,0.33818292806999695,0.45227670753064797,0.014034673571586609,0.014129981398582458,0.036373980343341765,0.767490187023782,0.37678530945363864,9972,0.012229233048856258,14.048131528334984,0.38645533141210375,0.04061939120292663
35,37,1.2339812517166138,1.1672793477773666,1.1674,0.00012065222263335507,5837,paired,0.3567030460987132,0.4905090595340811,0.0073539321310818195,0.009191499091684818,0.031382954120636,0.8433985518410106,0.3820040471704696,10949,0.011278592981398106,11.922402621084412,0.3754557803674841,0.03786826133728026
36,38,1.267331600189209,1.2006296962499619,1.2008,0.0001703037500382365,6004,paired,0.38223747154498366,0.5411868910540301,0.006673652678728104,0.00881265103816986,0.029997296631336212,0.8851707540683016,0.402179950013885,11586,0.011040838435292244,10.810884659234596,0.3711442786069652,0.038180768489837646
37,39,1.3006815910339355,1.2339796870946884,1.234,2.0312905311570262e-05,6170,paired,0.4090969765734499,0.5824372759856631,0.008501376956701279,0.00983910821378231,0.031063714623451238,0.9419131771033423,0.4196850393700787,12259,0.011251204647123814,10.013583879040816,0.3802867383512545,0.03847783803939819
38,40,1.3340319395065308,1.2673300355672836,1.2674,6.99644327164517e-05,6337,paired,0.3976996762007555,0.5793972109761584,0.008163541555404663,0.009840763173997402,0.031263113021850586,0.9218921032056294,0.41156759398233794,11791,0.011509226635098457,9.862310261588283,0.33700017461148946,0.03546945452690123
39,41,1.3673820495605469,1.3006801456212997,1.3008,0.00011985437870021265,6504,paired,0.42119806235928225,0.6099773242630385,0.007959085516631603,0.009734729304909706,0.030563643574714656,0.9385784872671988,0.43313688346313056,12347,0.011282695457339287,9.15616256356846,0.35305443724838087,0.035592365264892574
40,42,1.400732159614563,1.3340302556753159,1.3342,0.00016974432468419565,6671,paired,0.41504451741765125,0.5997267759562842,0.008030695840716362,0.009724807925522327,0.03060736805200575,0.9371655710136065,0.4269248180520249,12260,0.01121943723410368,9.022522970728618,0.3447085889570552,0.03774264454841614
41,43,1.434082269668579,1.367380365729332,1.3674000000000002,1.963427066820067e-05,6837,paired,0.4154454914322122,0.616658996778647,0.0030087819322943687,0.008837387897074223,0.02684399485588072,0.956975127452495,0.4233529250956807,12389,0.012378839775919914,9.893696404214499,0.3520329206527856,0.03719329237937929
42,44,1.4674323797225952,1.400730475783348,1.4008,6.952421665196162e-05,7004,paired,0.4068373829327395,0.6037822878228782,-0.0012668031267821789,0.010393180884420872,0.02423538118600845,0.9452221545952526,0.41666107720169027,12424,0.014547722414135933,10.637343157313246,0.3568017416953438,0.037587255239486694
43,45,1.5007824897766113,1.4340805858373642,1.4342000000000001,0.00011941416263594462,7171,paired,0.3386947292893659,0.5330105633802817,-0.01017953921109438,0.015271440148353577,0.02910382747650147,0.8691215957038742,0.3568975837192452,11329,0.02022208645939827,15.346720069857408,0.35932263185747043,0.03849882483482357
44,46,1.534134030342102,1.467432126402855,1.4676,0.0001678735971450962,7338,paired,0.27950660395955956,0.4630815194195476,-0.019264142960309982,0.021237224340438843,0.03678429126739502,0.7699767261442979,0.30497173058013766,9925,0.0258486308157444,20.754340668220443,0.3589534801387807,0.03683106899261476
45,47,1.5674858093261719,1.5007839053869247,1.5008000000000001,1.6094613075390285e-05,7504,paired,0.24138216314599306,0.3985956216439488,-0.0175736453384161,0.02004825882613659,0.036368489265441895,0.6762206427688504,0.27292569611175205,8753,0.024179114028811455,24.448600866065703,0.356447173406733,0.03794404864311218
46,48,1.6008373498916626,1.5341354459524155,1.5342,6.455404758454186e-05,7671,paired,0.2369122059277122,0.37344564781387884,-0.01074710302054882,0.015194833278656006,0.030066472291946398,0.6429006239537362,0.27281239909589927,8449,0.02034614235162735,24.33121302733413,0.3521259842519685,0.03785949945449829
47,49,1.6341890096664429,1.5674871057271957,1.5676,0.0001128942728043647,7838,paired,0.26109053056975784,0.37525520620661496,0.004390693735331297,0.010592200793325901,0.029165935516357423,0.650942676131593,0.30359558561765754,8528,0.012834524735808372,20.590112929113225,0.3447615065677154,0.03585110008716579
48,50,1.6675405502319336,1.6008386462926865,1.601,0.00016135370731351628,8005,paired,0.3008588474398479,0.40734487125369356,0.008639221079647541,0.011154064908623695,0.03406293392181396,0.7049696597280897,0.34419651228201764,9178,0.012530062347650528,16.752213265625606,0.3382209867963864,0.03704997301101685
49,51,1.7008920907974243,1.6341901868581772,1.6342,9.81314182291193e-06,8171,paired,0.3558048507723492,0.46483856700574966,0.009590663947165012,0.010370896197855473,0.032895833253860474,0.7812308164518109,0.39517913286496137,10181,0.011294654570519924,14.608168556705959,0.3426380902596271,0.038427889347076416
50,52,1.734243392944336,1.6675414890050888,1.6676,5.851099491116507e-05,8338,paired,0.3562578927608451,0.4742582897033159,0.0076648173853755,0.00936178956180811,0.031443805992603296,0.811033411033411,0.38850634607511075,10438,0.011127078905701637,13.976035500467907,0.33397079276773295,0.03726241588592529
51,53,1.7675946950912476,1.7008927911520004,1.701,0.00010720884799964026,8505,paired,0.3653407737588894,0.47863993025283347,0.007645743899047375,0.00938438531011343,0.03185508847236632,0.8336180124223602,0.39407619467077737,10737,0.011175805702805519,14.471374462896211,0.3373410001742464,0.03757116347551345
52,54,1.8009459972381592,1.734244093298912,1.7344000000000002,0.00015590670108811544,8672,paired,0.3848077193970982,0.5025125628140703,0.007699950598180294,0.009173779748380184,0.03162839114665984,0.8697070996497931,0.40834859299674875,10927,0.010996385477483273,13.453532847883137,0.3293398533007335,0.03894564509391785
53,55,1.8342970609664917,1.7675951570272446,1.7676,4.84297275549217e-06,8838,paired,0.4047541635056537,0.5109967243799719,0.007267693057656288,0.008536873385310173,0.02816744148731232,0.9003535840565734,0.42373586475549335,11204,0.010093461722135544,12.906827645883048,0.3226537442476642,0.03895663619041442
54,56,1.8676484823226929,1.8009465783834457,1.8010000000000002,5.342161655441657e-05,9005,paired,0.403972548022804,0.5091764705882353,0.007002405822277069,0.008195179514586926,0.02691811919212341,0.9051338377674721,0.42183293519887766,11125,0.010103726759552956,12.33635982307569,0.3076097864830259,0.039077818393707275
55,57,1.9009995460510254,1.8342976421117783,1.8344,0.00010235788822177128,9172,paired,0.3810416967248593,0.4894017899199246,0.007722965907305479,0.008767307735979557,0.028794026374816893,0.8863903339486491,0.4006067500948047,10564,0.01075294241309166,13.949559842739378,0.282452953073047,0.041170282661914824
56,58,1.934350609779358,1.8676487058401108,1.8678000000000001,0.00015129415988934802,9339,paired,0.35381939411508917,0.44644549763033176,0.007334442343562841,0.008468101732432842,0.027812911570072176,0.8497084674963015,0.3774401793652634,9764,0.010163062252104282,15.274269285007234,0.2685118496415955,0.040618920326232884
57,59,1.9677016735076904,1.9009997695684433,1.901,2.304315567247528e-07,9505,paired,0.33604697237131226,0.4195837275307474,0.00875389389693737,0.009137493558228016,0.029369080066680913,0.8241166077738515,0.36201008925106715,9329,0.010320951230823994,16.022830732399783,0.27106062698522304,0.04294717311859131
58,60,2.0010523796081543,1.9343504756689072,1.9344000000000001,4.9524331092953844e-05,9672,paired,0.31001955201866016,0.37994604316546765,0.00820865761488676,0.009333874098956585,0.02977234572172163,0.7796083843698783,0.3397999849612753,9038,0.010458777658641338,15.238458964928995,0.2753782668500688,0.047287569940090174
59,61,2.0344033241271973,1.9677014201879501,1.9678,9.857981204985933e-05,9839,paired,0.3098422333934048,0.3883411915987998,-0.005882310681045055,0.011513213627040386,0.023204986751079553,0.8223546194512041,0.33206831119544594,9800,0.016139833256602287,15.381160898992754,0.31922846362706725,0.042054569721221916
60,62,2.0677542686462402,2.001052364706993,2.0012000000000003,0.0001476352930072089,10006,paired,0.30272414092580263,0.41217605923488276,-0.016040334478020668,0.018545474857091904,0.032552671432495114,0.8765297569153395,0.31620804354399756,10457,0.023620467633008957,13.841291911153785,0.3442405086024209,0.039814771711826326
